Pic ID,Date,Bank Name,Zipcode,State,Amount
19891,5/12/2021,wells fargo,46809,IN,"1,054.49"
19892,5/12/2021,wells fargo,46805,IN,"2,334.00"
19895,5/12/2021,,75219,TX,4
19895,5/12/2021,,37202,TN,"100,000.00"
19895,5/12/2021,,,,"1,725.90"
19896,5/12/2021,regions,46806-3215,IN,287.64
19896,5/12/2021,regions,37040,TN,
19897,5/12/2021,valley bank,46806,IN,300
19897,5/12/2021,varo bank,46806-4905,IN,0.447
19899,5/12/2021,pacific western bank,92606,CA,"1,749.54"
19899,5/12/2021,pacific western bank,45879-1519,OH,
19900,5/12/2021,bmo harris bank,46818-0000,IN,"2,030.15"
19900,17-12-2021,,,,"70,564.00"
19900,17-12-2021,,,,"64,554.43"
19900,17-12-2021,,,,"6,009.57"
19900,17-12-2021,,,,"2,714.00"
19900,17-12-2021,,,,193.86
19900,17-12-2021,,,,"1,357.00"
19902,5/12/2021,,60914,IL,"1,019.97"
19902,5/12/2021,,4102,ME,
19905,5/12/2021,bank of america,32203-1488,FL,120
19905,5/12/2021,bank of america,46815-4729,IN,
19906,5/12/2021,bank of america,46803,IN,645.98
19915,5/12/2021,,4002,ME,884
19915,5/12/2021,,4735,ME,97
19916,5/12/2021,navy fed,11568,NY,580.52
19916,5/12/2021,citibank,11557,NY,158
19916,5/12/2021,citi,11510,NY,
19920,6/12/2021,wells fargo,32835-8779,FL,58.58
19921,6/12/2021,suntrust,34786,FL,341.4
19921,17-12-2021,citibank,91311,CA,375
19921,17-12-2021,,91305-0232,CA,
19923,17-12-2021,citibank,16003-2073,PA,9.3
19923,17-12-2021,citi,16625-0444,PA,
19926,6/12/2021,bmo harris bank,53075-1634,WI,50.0.0
19927,6/12/2021,bmo harris bank,46077,IN,"1,041.53"
19927,17-12-2021,,73126,OK,"1,686.69"
19927,17-12-2021,,46802-5203,IN,
19937,6/12/2021,federal,43229-5023,OH,185.48
19938,6/12/2021,,43085-1533,OH,200
19945,6/12/2021,bank of america,33321-6041,FL,310
19945,6/12/2021,bank of america,33411-4708,FL,231
19945,6/12/2021,bank of america,33431,FL,
19946,6/12/2021,chase,17140,PA,985
19946,6/12/2021,chase,33434-4045,FL,550
19949,6/12/2021,,,,523
19984,17-12-2021,first citizens bank,18343,PA,4
19986,17-12-2021,chase,91001-2564,CA,0
19988,17-12-2021,fifth third bank,46544,IN,79
19988,17-12-2021,fifth third bank,,,"2,500.00"
19989,17-12-2021,chase,91423-5428,CA,26
19993,17-12-2021,chase,92020-4312,CA,4
20006,17-12-2021,,91773-3034,CA,577
20015,17-12-2021,wells fargo,91745-4125,CA,8.85
20022,17-12-2021,bank of america,90015-2790,CA,
20024,17-12-2021,bank of america,90640-4838,CA,18.72
20024,17-12-2021,bank of america,35210,AL,
20028,17-12-2021,bank of america,90661,CA,17.88
20030,17-12-2021,bank of america,90240,CA,40.17
20032,17-12-2021,chase,,,87.06
20038,18-12-2021,citibank,33417,FL,490
20038,18-12-2021,citi,,,402
20075,6/12/2021,capital one,10466,NY,415
20095,7/12/2021,td bank,19401,PA,
20102,7/12/2021,,89104,NV,336
20102,7/12/2021,,95201-9006,CA,329
20102,7/12/2021,,,,295.57
20115,7/12/2021,signature bank,11203,NY,448.03
20115,7/12/2021,signature bank,10036,NY,17
20115,7/12/2021,signature bank,,,11
20115,7/12/2021,signature bank,,,10.17
20115,7/12/2021,signature bank,,,0
20118,7/12/2021,citi,23521,VA,"1,000.00"
20118,7/12/2021,citi,,,0.37
20145,7/12/2021,,,,"8,529.71"
20145,7/12/2021,,,,"62,034.29"
20145,7/12/2021,,,,"1,938.57"
20162,18-12-2021,suntrust,33186,FL,"1,260.00"
20167,18-12-2021,chase,33174-1082,FL,6
20180,7/12/2021,federal,11801,NY,250
20180,7/12/2021,chase,,,207.2
20180,7/12/2021,,,,159
20180,7/12/2021,,,,"15,000.00"
20180,7/12/2021,,,,10.900.00
20181,7/12/2021,wells fargo,2601,MA,300
20187,18-12-2021,bank of america,33155-4331,FL,
20207,18-12-2021,,,,"5,020.00"
20211,18-12-2021,chase,43016,OH,
20215,18-12-2021,pnc bank,43220,OH,39.1
20216,18-12-2021,chase,43235-1778,OH,50
20217,18-12-2021,pnc bank,43211-2537,OH,18.73
20222,18-12-2021,,43230-1122,OH,
20223,7/12/2021,chase,33165-3062,FL,34
20224,7/12/2021,chase,33029,FL,
20224,7/12/2021,chase,18051,PA,
20225,18-12-2021,,43235-7359,OH,
20226,18-12-2021,,43230-2969,OH,
20227,18-12-2021,huntington,43235-5933,OH,
20230,7/12/2021,chase,33016-3150,FL,3.9921
20231,7/12/2021,chase,16641,PA,70
20231,7/12/2021,chase,33165,FL,
20231,7/12/2021,chase,33187-0811,FL,
20232,7/12/2021,bank of america,33193-5533,FL,
20232,18-12-2021,,43215,OH,301
20232,18-12-2021,,43004,OH,
20233,7/12/2021,chase,33173-1071,FL,
20233,18-12-2021,,,,10.3
20240,7/12/2021,bank of america,33178,FL,
20240,18-12-2021,chase,33025-4137,FL,1.01
20241,7/12/2021,bank of america,33178-4317,FL,
20242,7/12/2021,bank of america,33327-2412,FL,
20244,7/12/2021,bank of america,33183-3705,FL,
20245,7/12/2021,bank of america,33176,FL,289
20247,7/12/2021,citi,33157,FL,3.202
20248,7/12/2021,bank of america,33184-2841,FL,
20249,7/12/2021,,33175,FL,88.2
20250,7/12/2021,bank of america,33196-2502,FL,
20251,7/12/2021,bank of america,33012-3308,FL,33
20251,18-12-2021,pnc bank,33317,FL,
20251,18-12-2021,pnc bank,33063,FL,
20252,7/12/2021,bank of america,33016-2168,FL,205
20252,18-12-2021,chase,10017,NY,"55,482.00"
20252,18-12-2021,chase,91505,CA,5.823.576
20252,18-12-2021,chase,91403,CA,"18,000.00"
20252,18-12-2021,chase,70181,LA,"17,068.08"
20252,18-12-2021,chase,92863,CA,
20253,7/12/2021,,33170-3406,FL,
20254,18-12-2021,wells fargo,7036,NJ,170.9
20254,18-12-2021,wells fargo,7751,NJ,14
20254,18-12-2021,wells fargo,7111,NJ,0
20258,18-12-2021,bank of america,,,964.88
20258,18-12-2021,bank of america,,,"9,143.00"
20258,18-12-2021,bank of america,,,"6,480.00"
20258,18-12-2021,bank of america,,,5.964.88
20258,18-12-2021,bank of america,,,"5,964.88"
20258,18-12-2021,bank of america,,,"5,964"
20258,18-12-2021,bank of america,,,5
20258,18-12-2021,bank of america,,,350.79
20258,18-12-2021,bank of america,,,3.09
20258,18-12-2021,bank of america,,,3
20258,18-12-2021,bank of america,,,"1,003.00"
20258,18-12-2021,bank of america,,,"1,001"
20258,18-12-2021,bank of america,,,"1,000.00"
20260,18-12-2021,wells fargo,33134,FL,417
20269,18-12-2021,,70127,LA,14.6
20270,18-12-2021,chase,15056,PA,33.39
20271,18-12-2021,,70130,LA,817.21
20272,18-12-2021,first national bank,70112,LA,366
20272,18-12-2021,first national bank,8650,NJ,
20278,18-12-2021,,71730,AR,
20279,18-12-2021,capital one,70043,LA,9
20282,18-12-2021,federal credit union,70003,LA,300
20282,18-12-2021,federal,70129-2931,LA,
20283,18-12-2021,,70130,LA,383
20284,18-12-2021,hancock whitney,70118-5535,LA,
20287,18-12-2021,,70115,LA,228.37
20292,8/12/2021,bank of america,90069-2978,CA,
20293,8/12/2021,wells fargo,91364-4902,CA,
20294,8/12/2021,comerica,91791,CA,"1,800.00"
20295,8/12/2021,comerica,91791,CA,"2,300.00"
20296,8/12/2021,,90049,CA,"5,062.50"
20297,8/12/2021,citi,64121,MO,143.62
20297,8/12/2021,citi,91361,CA,
20298,8/12/2021,bank of america,91307,CA,
20298,8/12/2021,bank of america,91302,CA,
20299,8/12/2021,wells fargo,91302-2012,CA,92.41
20299,8/12/2021,wells fargo,,,58.54
20300,8/12/2021,first republic bank,91409,CA,200
20300,8/12/2021,first republic bank,91302,CA,
20300,8/12/2021,first republic bank,90049,CA,
20301,8/12/2021,us bank,91324,CA,
20302,8/12/2021,bank of america,91364-4920,CA,34.95
20303,8/12/2021,,92882,CA,
20304,8/12/2021,comerica,91791,CA,
20305,8/12/2021,,90212,CA,303.37
20305,8/12/2021,,45274-0407,OH,
20306,8/12/2021,comerica,91791,CA,500
20308,8/12/2021,,91302,CA,470
20309,8/12/2021,,91359,CA,818.318.1082
20309,8/12/2021,,,,"1,472.51"
20310,8/12/2021,wells fargo,,,376
20311,8/12/2021,wells fargo,90210,CA,25
20312,8/12/2021,wells fargo,90210-2420,CA,2
20313,8/12/2021,j.p.morgan,,,100
20315,8/12/2021,chase,90012-4901,CA,
20316,8/12/2021,,90077-2114,CA,63
20317,8/12/2021,,70560,LA,2
20318,8/12/2021,chase,91302-2410,CA,84
20319,8/12/2021,federal credit union,91614,CA,74.99
20319,8/12/2021,federal,91505,CA,
20320,8/12/2021,wells fargo,91602,CA,530.77
20320,8/12/2021,wells fargo,90210,CA,
20321,8/12/2021,northern trust,11367,NY,144.7
20321,8/12/2021,northern trust,11369,NY,
20321,8/12/2021,northern trust,90210,CA,
20321,18-12-2021,chase,70130,LA,359
20322,8/12/2021,chase,55484,MN,"1,195.66"
20322,8/12/2021,chase,91361,CA,
20322,18-12-2021,capital one,70122,LA,840
20323,8/12/2021,,90071,CA,800
20323,8/12/2021,,93065,CA,
20323,8/12/2021,,91914,CA,
20325,8/12/2021,chase,92880-9080,CA,735.02
20326,8/12/2021,chase,91762,CA,607
20327,8/12/2021,chase,92882-1888,CA,
20328,8/12/2021,,2880,RI,"1,000.10"
20330,8/12/2021,,92503,CA,
20335,8/12/2021,,91733,CA,74.622
20335,8/12/2021,,90058,CA,
20336,8/12/2021,,90015,CA,
20337,8/12/2021,chase,90058,CA,411.9
20338,8/12/2021,commerce,90071,CA,396.99
20338,8/12/2021,commerce,90040-1703,CA,
20338,8/12/2021,commerce,92780,CA,
20339,8/12/2021,wells fargo,90040,CA,485
20339,8/12/2021,commerce,,,
20340,8/12/2021,commerce,90040,CA,350
20342,8/12/2021,,91767,CA,18.61
20342,8/12/2021,,91105,CA,
20343,8/12/2021,commerce,90040,CA,125
20344,8/12/2021,wells fargo,90040-2235,CA,
20346,8/12/2021,wells fargo,91604,CA,
20347,8/12/2021,bank of america,90035-4241,CA,442.7
20348,8/12/2021,pacific premier bank,90077,CA,995.1
20349,8/12/2021,,90201-2824,CA,30
20350,8/12/2021,,90019,CA,27
20350,8/12/2021,,90020,CA,
20351,8/12/2021,,90212-4610,CA,6
20351,8/12/2021,,,,192.56
20352,8/12/2021,,90212-4610,CA,
20353,8/12/2021,bank of america,90058-2437,CA,"2,773.90"
20354,8/12/2021,huntington,90070,CA,360
20354,8/12/2021,bank of america,92648-4262,CA,136
20355,8/12/2021,bank of america,90058-2529,CA,
20356,8/12/2021,bank of america,90247-1254,CA,"1,851.71"
20357,8/12/2021,huntington,92646,CA,"1,834"
20358,8/12/2021,chase,33156,FL,
20359,8/12/2021,chase,90660-5922,CA,56.97
20360,8/12/2021,commerce,90040,CA,
20361,8/12/2021,chase,90660-5922,CA,149.95
20362,8/12/2021,,91030,CA,
20363,8/12/2021,,90019,CA,2.08
20364,8/12/2021,bank of america,90036,CA,
20365,8/12/2021,,91361,CA,
20366,8/12/2021,bank of america,90024-5047,CA,130.8
20366,8/12/2021,bank of america,90652,CA,
20367,8/12/2021,wells fargo,90077,CA,93.2
20368,8/12/2021,,90211,CA,799
20369,8/12/2021,huntington,92648-3437,CA,
20370,8/12/2021,bank of america,90272-3509,CA,11.2121
20370,8/12/2021,bank of america,15757,PA,
20371,8/12/2021,huntington,92646,CA,
20371,8/12/2021,bank of america,70764,LA,
20372,8/12/2021,bank of america,92503-4104,CA,
20373,8/12/2021,,91362-5030,CA,211.39
20373,8/12/2021,,93003,CA,
20374,8/12/2021,chase,91360-4061,CA,"2,399"
20376,8/12/2021,bank of america,91361-1826,CA,70.4
20377,8/12/2021,,91364-3727,CA,768
20379,8/12/2021,chase,91423-1516,CA,10.2013
20381,8/12/2021,wells fargo,90210-1929,CA,510.6
20381,19-12-2021,navy fed,,,92
20382,8/12/2021,east west bank,91765,CA,84.2
20382,8/12/2021,east west bank,91748,CA,
20382,8/12/2021,east west bank,90054-0587,CA,
20384,8/12/2021,,90024-6015,CA,360
20385,8/12/2021,bank of america,90077-1835,CA,
20385,19-12-2021,td bank,33462-7046,FL,7.1.2021
20385,19-12-2021,td bank,,,4
20386,8/12/2021,bank of america,91302-3014,CA,"3,100"
20386,8/12/2021,bank of america,,,11.27.2021
20387,8/12/2021,wells fargo,90068-2648,CA,58
20388,8/12/2021,wells fargo,91302-3668,CA,22.2021
20388,8/12/2021,wells fargo,,,150
20389,8/12/2021,,90068,CA,55.25
20390,8/12/2021,,30277,GA,6
20390,8/12/2021,,90028,CA,"2,500.00"
20392,8/12/2021,,90242,CA,106
20393,8/12/2021,wells fargo,90210,CA,70
20396,19-12-2021,bank of america,33126-6827,FL,0
20431,19-12-2021,,,,132.82
20434,9/12/2021,first national bank,77071,TX,22.31
20434,9/12/2021,first national bank,77493,TX,203
20434,9/12/2021,first national bank,77502,TX,2.65.25
20434,9/12/2021,first national bank,77031,TX,"2,000"
20434,9/12/2021,first national bank,,,12.151.15
20434,9/12/2021,first national bank,,,1.528.80
20434,9/12/2021,first national bank,,,33.5
20435,9/12/2021,pnc bank,77006-2173,TX,300
20435,9/12/2021,pnc bank,,,0
20436,9/12/2021,,77056,TX,"4,478"
20436,9/12/2021,,,,287
20436,9/12/2021,,,,"2,879.77"
20437,9/12/2021,citi,77006,TX,500
20437,9/12/2021,community bank,78045,TX,
20437,9/12/2021,american express,85062-8045,AZ,
20437,9/12/2021,,75265-0448,TX,
20438,9/12/2021,bbva,75266-0585,TX,682.89
20438,9/12/2021,bbva,77056,TX,632.89
20438,9/12/2021,bbva,60674-7029,IL,21.69
20438,9/12/2021,bbva,,,2.928.15
20438,9/12/2021,bbva,,,"2,928"
20438,19-12-2021,,8205,NJ,"1,652.32"
20439,19-12-2021,pnc bank,46748,IN,214.03
20441,19-12-2021,,8069,NJ,213.66
20441,19-12-2021,,08232-1226,NJ,
20445,19-12-2021,bank of america,08234-9602,NJ,15.66
20445,19-12-2021,bank of america,79998-1106,TX,
20446,9/12/2021,,90071-2427,CA,97.88
20447,19-12-2021,pnc bank,49660,MI,"5,000.00"
20449,19-12-2021,td bank,08085-3455,NJ,416
20449,19-12-2021,td bank,,,165.13
20450,19-12-2021,,,,"14,025.77"
20457,19-12-2021,wells fargo,91016,CA,"7,937.01"
20468,19-12-2021,chase,44087,OH,"3,034.80"
20468,19-12-2021,chase,44310,OH,
20470,19-12-2021,chase,23455,VA,"8,193.66"
20483,9/12/2021,bank of america,33185-4845,FL,217.26
20595,9/12/2021,regions,70124-2216,LA,8
20595,9/12/2021,regions,,,2.31
20598,9/12/2021,navy fed,70115-5139,LA,1.08
20693,10/12/2021,federal credit union,43229-5023,OH,50
20693,10/12/2021,federal,43229,OH,5.५8
20693,10/12/2021,,,,226.08
20694,10/12/2021,,43229,OH,418
20696,10/12/2021,,32803,FL,250
20701,10/12/2021,federal,27102,NC,400
20701,10/12/2021,federal,27107,NC,
20702,10/12/2021,federal credit union,27114-6043,NC,58.18
20704,10/12/2021,td bank,27103,NC,
20705,10/12/2021,bb&t,27104,NC,1.51
20706,10/12/2021,wells fargo,27127,NC,33.1
20707,10/12/2021,federal credit union,27114-6043,NC,560.32
20707,10/12/2021,federal,27107,NC,156
20708,10/12/2021,first citizens bank,27104,NC,9.86
20709,10/12/2021,wells fargo,62012,IL,
20749,10/12/2021,chase,19850-5944,DE,1.001
20780,10/12/2021,hancock whitney,70123,LA,46.9
20781,10/12/2021,hancock whitney,70087-3230,LA,153
20799,10/12/2021,,77056,TX,4.478.79
20799,10/12/2021,,,,"4,478"
20806,10/12/2021,chase,77079-6324,TX,152.91
20822,10/12/2021,navy fed,23462,VA,
20838,10/12/2021,regions,,,410.44
20858,10/12/2021,financial credit union,33025-6548,FL,7.000.00
20858,10/12/2021,financial credit union,33133,FL,
20879,11/12/2021,,30384,GA,"2,088.00"
20879,11/12/2021,,29492,SC,
20880,11/12/2021,,43054,OH,"3,640.06"
20880,11/12/2021,,30384-6990,GA,
20881,11/12/2021,wells fargo,30374-2200,GA,"4,846.46"
20882,11/12/2021,,30384-1996,GA,"9,203.42"
20883,11/12/2021,us bank,60674-0148,IL,544
20884,11/12/2021,,,,"381,925.18"
20886,11/12/2021,bank of america,30374-2209,GA,"3,274.76"
20886,11/12/2021,bank of america,707,PR,
20887,11/12/2021,,30374-5328,GA,888.71
20888,11/12/2021,,17324,PA,
20891,11/12/2021,,30642-8212,GA,"1,938.01"
20891,11/12/2021,,30374-2209,GA,
20904,11/12/2021,bank of america,11714-4915,NY,310
20904,11/12/2021,chase,32966-4737,FL,3.98
20904,11/12/2021,,10960,NY,
20905,11/12/2021,td bank,11234,NY,595
20905,11/12/2021,td bank,,,559
20905,11/12/2021,td bank,,,443
20905,11/12/2021,td bank,,,355
20905,11/12/2021,td bank,,,27.2021
20905,11/12/2021,td bank,,,251.51
20905,11/12/2021,td bank,,,2.18
20905,11/12/2021,td bank,,,0
20912,11/12/2021,,19115,PA,"2,011.30"
20918,11/12/2021,chase,77079-3172,TX,
20924,11/12/2021,,70123,LA,54.34
20924,11/12/2021,,70123-3004,LA,
20925,11/12/2021,,,,12.5.2021
20927,11/12/2021,,77566,TX,420
20927,11/12/2021,,77057-2602,TX,203.73
20928,11/12/2021,bb&t,33317-1422,FL,300
20929,11/12/2021,wells fargo,33024-3125,FL,180
20930,11/12/2021,federal credit union,33024,FL,549.767
20930,11/12/2021,federal,33026,FL,530.48
20935,11/12/2021,suntrust,,,100
20937,11/12/2021,,19115,PA,59.57
20940,11/12/2021,citi,33189,FL,
20941,11/12/2021,bb&t,33073,FL,127
20944,11/12/2021,u.s. century bank,33193,FL,50
20945,11/12/2021,bank of texas,77055,TX,
20948,11/12/2021,wells fargo,,,310.6665
20949,11/12/2021,pnc bank,33317,FL,700
20950,11/12/2021,suntrust,33026,FL,
20954,11/12/2021,regions,33322,FL,
20955,11/12/2021,bank of america,33176-5622,FL,35.3
20957,11/12/2021,bank of america,48183,MI,662
20957,11/12/2021,bank of america,33175-5741,FL,
20961,11/12/2021,bank of america,33143-1511,FL,391.74
20962,11/12/2021,bank of america,33021-6320,FL,70
20962,11/12/2021,bank of america,,,31.05
20987,11/12/2021,first national bank,,,0
21006,11/12/2021,chase,12701,NY,
21007,11/12/2021,chase,11229,NY,326.95
21008,11/12/2021,,,,35.3
21009,11/12/2021,,64121-9872,MO,"2,020.22"
21010,11/12/2021,chase,11229-5844,NY,830.94
21012,11/12/2021,capital one,11229,NY,989.44
21012,11/12/2021,capital one,11096,NY,
21013,11/12/2021,td bank,,,60
21015,11/12/2021,td bank,,,35
21016,11/12/2021,,10007,NY,900
21017,11/12/2021,chase,,,130
21046,11/12/2021,,27101,NC,"1,905.18"
21046,11/12/2021,,44194-4263,OH,
21046,11/12/2021,,22207,VA,
21056,11/12/2021,pnc bank,85204,AZ,
21057,11/12/2021,first citizens bank,85016,AZ,175.3
21057,11/12/2021,citi,27560,NC,
21058,11/12/2021,wells fargo,85204-6461,AZ,7.2031
21059,11/12/2021,,85297,AZ,
21059,11/12/2021,,85244,AZ,
21060,11/12/2021,wells fargo,85204-3918,AZ,287
21061,11/12/2021,wells fargo,85203,AZ,927.29
21108,11/12/2021,,7110,NJ,400.2
21110,11/12/2021,federal credit union,7013,NJ,7.7
21110,11/12/2021,federal,,,600
21111,11/12/2021,,7632,NJ,216.21
21111,11/12/2021,,34101-1809,FL,
21113,11/12/2021,,7013,NJ,530
21113,11/12/2021,,,,360
21118,11/12/2021,valley bank,7109,NJ,500
21118,11/12/2021,valley bank,,,250
21120,11/12/2021,federal credit union,7737,NJ,33
21120,11/12/2021,federal,7920,NJ,106.72
21122,11/12/2021,valley bank,07012-1415,NJ,5
21122,11/12/2021,valley bank,,,336.42
21123,11/12/2021,bank of america,7870,NJ,5
21124,11/12/2021,,7012,NJ,674.25
21133,11/12/2021,citibank,95765,CA,500
21133,11/12/2021,citi,55106,MN,235.29
21134,11/12/2021,,60626-5119,IL,50
21161,11/12/2021,centerstate,34981-5511,FL,380
21162,11/12/2021,federal,34997,FL,799
21162,11/12/2021,federal,,,453
21163,11/12/2021,community credit union,33420-0669,FL,"1,137.00"
21163,11/12/2021,chase,30669,GA,
21164,11/12/2021,,33487,FL,388
21166,11/12/2021,comerica,33166-9431,FL,175
21166,11/12/2021,comerica,48275,MI,
21166,11/12/2021,comerica,48045,MI,
21167,11/12/2021,,33410,FL,267.34
21172,11/12/2021,pnc bank,07013-3176,NJ,57.18
21172,11/12/2021,pnc bank,,,20
21172,11/12/2021,pnc bank,,,13.23
21178,11/12/2021,chase,11501-2730,NY,87
21178,11/12/2021,chase,81424,CO,10
21178,11/12/2021,chase,11801-2401,NY,
21178,11/12/2021,chase,11801-2500,NY,
21178,11/12/2021,chase,11801-3423,NY,
21181,11/12/2021,,10007,NY,
21205,11/12/2021,j.p.morgan,,,
21208,11/12/2021,chase,,,3
21212,11/12/2021,chase,,,57
21215,11/12/2021,community bank,,,10
21216,11/12/2021,citibank,19720,DE,"1,000.00"
21221,11/12/2021,chase,,,723
21221,11/12/2021,chase,,,10.8.21
21230,11/12/2021,financial credit union,33186,FL,136.5
21236,11/12/2021,,07101-6800,NJ,810
21236,11/12/2021,,19301,PA,
21239,11/12/2021,,66219,KS,"2,500.00"
21243,11/12/2021,td bank,,,1
21247,11/12/2021,chase,,,45
21248,11/12/2021,morgan stanley,19312,PA,50
21251,11/12/2021,chase,,,158
21263,11/12/2021,td bank,,,20
21265,11/12/2021,td bank,,,3.2
21265,11/12/2021,td bank,,,220
21269,11/12/2021,chase,,,22.04
21280,11/12/2021,regions,38119,TN,30
21280,11/12/2021,regions,38132,TN,
21280,11/12/2021,regions,38117,TN,
21282,11/12/2021,,90071,CA,"2,947.88"
21286,11/12/2021,td bank,18901-4165,PA,
21287,11/12/2021,,19115,PA,441.33
21292,11/12/2021,bank of america,71923,AR,
21734,2/12/2021,chase,,,"6,893.03"
21734,2/12/2021,chase,,,"4,998.42"
21734,2/12/2021,chase,,,"39,254.94"
21734,2/12/2021,chase,,,"26,427.30"
22693,7/12/2021,chase,,,950
22953,9/12/2021,wells fargo,,,900
23404,15-12-2021,wells fargo,98101,WA,"9,500.00"
23404,15-12-2021,wells fargo,30189,GA,"6,891.23"
23404,15-12-2021,wells fargo,95798-9063,CA,
23404,15-12-2021,wells fargo,27420,NC,
23553,16-12-2021,chase,33015-3713,FL,72.59
23554,16-12-2021,bank of america,33018-3854,FL,36
23555,16-12-2021,chase,33016,FL,181
23558,16-12-2021,bank of america,77079-6905,TX,59.21
23558,16-12-2021,bank of america,,,456.19
23558,16-12-2021,bank of america,,,136
23558,16-12-2021,bank of america,,,100.79
23606,16-12-2021,chase,,,545
23854,17-12-2021,,68467-1711,NE,96.75
23854,17-12-2021,,68803-1260,NE,4
23855,17-12-2021,pnc bank,63117-1430,MO,75.218
23855,17-12-2021,pnc bank,,,60.36
23855,17-12-2021,pnc bank,,,500
23855,17-12-2021,pnc bank,,,43.97
23855,17-12-2021,pnc bank,,,249
23855,17-12-2021,pnc bank,,,123.72
23855,17-12-2021,pnc bank,,,120.76
23856,17-12-2021,,,,131.71
23857,17-12-2021,commerce,63117,MO,65.37
23858,17-12-2021,,,,366.07
23861,17-12-2021,citibank,90745,CA,971.83
23862,17-12-2021,citibank,92503,CA,"3,566.20"
23862,17-12-2021,citi,92503-5435,CA,
23865,17-12-2021,wells fargo,91750,CA,
23867,17-12-2021,,08234-9539,NJ,548
23868,17-12-2021,the bank of new york mellon,8069,NJ,213.66
23868,17-12-2021,the bank of new york mellon,08232-1226,NJ,
23869,17-12-2021,td bank,08085-3455,NJ,165.13
23871,17-12-2021,bb&t,28335,NC,"3,198.31"
23871,17-12-2021,bb&t,08234-0000,NJ,
23872,17-12-2021,,8232,NJ,617.65
23872,17-12-2021,,32643,FL,
23872,17-12-2021,,8221,NJ,
23874,17-12-2021,,63119-5043,MO,500.09
23875,17-12-2021,,63123-1633,MO,
23876,17-12-2021,,63123,MO,5
23876,17-12-2021,,,,437.59
23876,17-12-2021,,,,19.2021
23877,17-12-2021,wells fargo,,,3.8
23877,17-12-2021,wells fargo,,,"2,000.00"
23947,17-12-2021,citi,34747,FL,949.93
23947,17-12-2021,citi,32886-5854,FL,3.571.75
23947,17-12-2021,citi,34748,FL,3.258.13
23947,17-12-2021,citi,,,3.029.50
24642,20-12-2021,usaa,,,"12,200.00"
24642,20-12-2021,federal,,,"12,000.00"
24642,20-12-2021,,,,11.500.00
24738,21-12-2021,suntrust,33184,FL,231.45
24756,21-12-2021,merril,43235,OH,"9,969.75"
24756,21-12-2021,bank of america,33022-5118,FL,"9,872.30"
24756,21-12-2021,chase,,,"8,915.35"
24756,21-12-2021,,,,"1,432.39"
25398,23-12-2021,td bank,19026,PA,
25399,23-12-2021,citi,19026,PA,78.19
25415,23-12-2021,wells fargo,27403,NC,
25416,23-12-2021,bank of america,31406-5739,GA,232.22
26222,27-12-2021,chase,,,258.71
26749,29-12-2021,,46617,IN,50
26749,29-12-2021,,,,259
26749,29-12-2021,,,,250
26750,29-12-2021,federal credit union,27114-6043,NC,35
26750,29-12-2021,federal,27105,NC,
26751,29-12-2021,fidelity bank,27103,NC,27.07
26752,29-12-2021,bank of america,27106-3586,NC,580
26753,29-12-2021,,27106,NC,765.75
26753,29-12-2021,,10281,NY,12.23
26754,29-12-2021,,27104,NC,500.7
26755,29-12-2021,bank of america,27106-4331,NC,605.18
26755,29-12-2021,bank of america,,,414
26755,29-12-2021,bank of america,,,275.67
26756,29-12-2021,,27114-6043,NC,47.22
26756,29-12-2021,,27114,NC,13.64
26757,29-12-2021,,27114-6043,NC,942
26758,29-12-2021,,27114-6043,NC,178.39
26759,29-12-2021,,11234,NY,150
26759,29-12-2021,,10533,NY,
26760,29-12-2021,chase,92327,CA,650.24
26760,29-12-2021,chase,11207,NY,
26760,29-12-2021,chase,11235,NY,
26761,29-12-2021,chase,12950,NY,600
26762,29-12-2021,us bank,68175-1100,NE,125
26763,29-12-2021,chase,11234,NY,367.17
26763,29-12-2021,chase,33610,FL,
26764,29-12-2021,chase,12210,NY,46
26764,29-12-2021,chase,10110,NY,190.58
26764,29-12-2021,chase,10010,NY,
26765,29-12-2021,capital one,11224-3020,NY,200
26766,29-12-2021,chase,11206,NY,940.19
26767,29-12-2021,chase,11096,NY,487.28
26768,29-12-2021,chase,11385-5733,NY,"1,384.63"
30124,1/12/2021,,91711-3303,CA,62
30125,1/12/2021,,98124,WA,205.3
30131,1/12/2021,chase,60093,IL,"1,539.50"
30131,1/12/2021,chase,47130,IN,
30133,1/12/2021,chase,92054,CA,"52,435.00"
30134,1/12/2021,chase,46226-9957,IN,500
30300,3/12/2021,wells fargo,77095-1441,TX,942.1
30300,3/12/2021,wells fargo,90402-2408,CA,25
30301,3/12/2021,wells fargo,91750-2911,CA,76
30389,5/12/2021,wells fargo,20744,MD,4
30389,5/12/2021,,20748-3358,MD,"1,390.00"
30389,5/12/2021,,20745-1307,MD,
30518,6/12/2021,bank of america,33183-5185,FL,
30521,6/12/2021,bank of america,33145-3238,FL,
30525,6/12/2021,bank of america,33016-2168,FL,
30529,6/12/2021,bank of america,15944,PA,577.02
30529,6/12/2021,chase,11211,NY,500
30529,6/12/2021,signature bank,19850-5944,DE,50
30529,6/12/2021,,11206-5117,NY,400
30529,6/12/2021,,11205-1000,NY,270.17
30529,6/12/2021,,10952-2314,NY,220
30529,6/12/2021,,11206-5184,NY,216.1
30531,6/12/2021,chase,33176-5729,FL,
30532,6/12/2021,,53214,WI,6
30532,6/12/2021,,53209,WI,35
